date,weekno,employee_id,name,status
14-05-2022,W 20,Atq -418,Hillary Kirk,WO
14-05-2022,W 20,Atq -373,Isiah Small,WO
14-05-2022,W 20,Atq -382,Gustavo Ritter,WO
14-05-2022,W 20,Atq -408,Nick Orozco,WO
14-05-2022,W 20,Atq -418,Marquis Wyatt,WO
14-05-2022,W 20,Atq -414,Titus Andersen,WO
14-05-2022,W 20,Atq -403,Will Mahoney,WO
14-05-2022,W 20,Atq -393,Emma Freeman,WO
14-05-2022,W 20,Atq -367,Briley Orr,WO
14-05-2022,W 20,Atq -452,Ayanna Atkins,WO
14-05-2022,W 20,Atq -421,Rylee Mullins,WO
14-05-2022,W 20,Atq -432,Ryann Guerrero,WO
14-05-2022,W 20,Atq -484,Demarcus Gordon,WO
14-05-2022,W 20,Atq -467,Esperanza Irwin,WO
14-05-2022,W 20,Atq -396,Karma Reeves,WO
14-05-2022,W 20,Atq -472,Cristofer Bernard,WO
14-05-2022,W 20,Atq -412,Tucker Austin,WO
14-05-2022,W 20,Atq -398,Salvatore Hendrix,WO
14-05-2022,W 20,Atq -484,Adyson Moyer,WO
14-05-2022,W 20,Atq -385,Jase Ingram,WO
14-05-2022,W 20,Atq -456,Adriel Pace,WO
14-05-2022,W 20,Atq -375,Kenley Marsh,WO
14-05-2022,W 20,Atq -475,London Kim,WO
14-05-2022,W 20,Atq -405,Chris Frye,WO
14-05-2022,W 20,Atq -331,Jonah Hamilton,WO
14-05-2022,W 20,Atq -435,Dean Mclaughlin,WO
14-05-2022,W 20,Atq -348,Weston Horton,WO
14-05-2022,W 20,Atq -468,Xiomara Ruiz,WO
14-05-2022,W 20,Atq -368,Macie Callahan,WO
14-05-2022,W 20,Atq -475,Rey Novak,WO
14-05-2022,W 20,Atq -375,Hailee Fitzpatrick,WO
14-05-2022,W 20,Atq -433,Jayce Fuentes,WO
14-05-2022,W 20,Atq -370,Ella Roth,WO
14-05-2022,W 20,Atq -423,Rodrigo Price,WO
14-05-2022,W 20,Atq -438,Miles Fields,WO
14-05-2022,W 20,Atq -349,Trystan Ortega,WO
14-05-2022,W 20,Atq -459,Iris Woodard,WO
14-05-2022,W 20,Atq -396,Joel Cruz,WO
14-05-2022,W 20,Atq -419,Faith Hamilton,WO
14-05-2022,W 20,Atq -446,April Ayers,WO
14-05-2022,W 20,Atq -334,Boston Morse,WO
14-05-2022,W 20,Atq -343,Myla Klein,WO
14-05-2022,W 20,Atq -335,Madelynn Gray,WO
14-05-2022,W 20,Atq -440,Mckayla Parker,WO
14-05-2022,W 20,Atq -405,Sofia Solis,WO
14-05-2022,W 20,Atq -450,Miya Hampton,WO
14-05-2022,W 20,Atq -467,Cason David,WO
14-05-2022,W 20,Atq -419,Kaylah Schultz,WO
14-05-2022,W 20,Atq -443,Lyric Bartlett,WO
14-05-2022,W 20,Atq -335,Tori Shannon,WO
14-05-2022,W 20,Atq -397,Grace Stone,WO
14-05-2022,W 20,Atq -404,Ana Little,WO
14-05-2022,W 20,Atq -436,Phoenix Brady,WO
14-05-2022,W 20,Atq -441,Loki Lal,WO
14-05-2022,W 20,Atq -366,Peter Pandey,WO
14-05-2022,W 20,Atq -438,Mekhi Singleton,WO
14-05-2022,W 20,Atq -398,Bo Cordova,WO
14-05-2022,W 20,Atq -411,Nevaeh Waller,WO
14-05-2022,W 20,Atq -462,Jarvis Singh,WO
14-05-2022,W 20,Atq -406,Thanos Thakur,WO
14-05-2022,W 21,Atq -389,Julien Hamilton,WO
14-05-2022,W 21,Atq -414,Mckayla Miles,WO
14-05-2022,W 21,Atq -461,Shea Zuniga,WO
14-05-2022,W 21,Atq -426,Isabella Pittman,WO
14-05-2022,W 21,Atq -362,Kiana Mcmillan,WO
14-05-2022,W 21,Atq -476,Kane Malone,WO
14-05-2022,W 21,Atq -455,Aditya Walls,WO
14-05-2022,W 21,Atq -458,Jessie Carrillo,WO
14-05-2022,W 21,Atq -400,Chad Macias,WO
14-05-2022,W 21,Atq -437,Dallas Weeks,WO
14-05-2022,W 21,Atq -372,Miley Combs,WO
14-05-2022,W 21,Atq -374,Kaley Fitzpatrick,WO
14-05-2022,W 21,Atq -470,Jovani Pope,WO
14-05-2022,W 21,Atq -455,Caylee Meadows,WO
15-05-2022,W 21,Atq -385,Finnegan Gilbert,WO
15-05-2022,W 21,Atq -387,Konner Henson,WO
15-05-2022,W 21,Atq -430,Maximus Mckenzie,WO
15-05-2022,W 21,Atq -371,Kayleigh Kennedy,WO
15-05-2022,W 21,Atq -364,Keaton Nixon,WO
15-05-2022,W 21,Atq -448,Athena Rios,WO
15-05-2022,W 21,Atq -472,Quincy Mendez,WO
15-05-2022,W 21,Atq -411,Samuel Murray,WO
15-05-2022,W 21,Atq -461,Josh Sharp,WO
15-05-2022,W 21,Atq -453,Nehemiah Diaz,WO
15-05-2022,W 21,Atq -376,Dominique Benjamin,WO
15-05-2022,W 21,Atq -418,Hillary Kirk,WO
15-05-2022,W 21,Atq -373,Isiah Small,WO
15-05-2022,W 21,Atq -382,Gustavo Ritter,WO
15-05-2022,W 21,Atq -408,Nick Orozco,WO
15-05-2022,W 21,Atq -418,Marquis Wyatt,WO
15-05-2022,W 21,Atq -414,Titus Andersen,WO
15-05-2022,W 21,Atq -403,Will Mahoney,WO
15-05-2022,W 21,Atq -393,Emma Freeman,WO
15-05-2022,W 21,Atq -367,Briley Orr,WO
15-05-2022,W 21,Atq -452,Ayanna Atkins,WO
15-05-2022,W 21,Atq -421,Rylee Mullins,WO
15-05-2022,W 21,Atq -432,Ryann Guerrero,WO
15-05-2022,W 21,Atq -484,Demarcus Gordon,WO
15-05-2022,W 21,Atq -467,Esperanza Irwin,WO
15-05-2022,W 21,Atq -396,Karma Reeves,WO
15-05-2022,W 21,Atq -472,Cristofer Bernard,WO
15-05-2022,W 21,Atq -412,Tucker Austin,WO
15-05-2022,W 21,Atq -398,Salvatore Hendrix,WO
15-05-2022,W 21,Atq -484,Adyson Moyer,WO
15-05-2022,W 21,Atq -385,Jase Ingram,WO
15-05-2022,W 21,Atq -456,Adriel Pace,WO
15-05-2022,W 21,Atq -375,Kenley Marsh,WO
15-05-2022,W 21,Atq -475,London Kim,WO
15-05-2022,W 21,Atq -405,Chris Frye,WO
15-05-2022,W 21,Atq -331,Jonah Hamilton,WO
15-05-2022,W 21,Atq -435,Dean Mclaughlin,WO
15-05-2022,W 21,Atq -348,Weston Horton,WO
15-05-2022,W 21,Atq -468,Xiomara Ruiz,WO
15-05-2022,W 21,Atq -368,Macie Callahan,WO
15-05-2022,W 21,Atq -475,Rey Novak,WO
15-05-2022,W 21,Atq -375,Hailee Fitzpatrick,WO
15-05-2022,W 21,Atq -433,Jayce Fuentes,WO
15-05-2022,W 21,Atq -370,Ella Roth,WO
15-05-2022,W 21,Atq -423,Rodrigo Price,WO
15-05-2022,W 21,Atq -438,Miles Fields,WO
15-05-2022,W 21,Atq -349,Trystan Ortega,WO
15-05-2022,W 21,Atq -459,Iris Woodard,WO
15-05-2022,W 21,Atq -396,Joel Cruz,WO
15-05-2022,W 21,Atq -419,Faith Hamilton,WO
15-05-2022,W 21,Atq -446,April Ayers,WO
15-05-2022,W 21,Atq -334,Boston Morse,WO
15-05-2022,W 21,Atq -343,Myla Klein,WO
15-05-2022,W 21,Atq -335,Madelynn Gray,WO
15-05-2022,W 21,Atq -440,Mckayla Parker,WO
15-05-2022,W 21,Atq -405,Sofia Solis,WO
15-05-2022,W 21,Atq -450,Miya Hampton,WO
15-05-2022,W 21,Atq -467,Cason David,WO
15-05-2022,W 21,Atq -419,Kaylah Schultz,WO
15-05-2022,W 21,Atq -443,Lyric Bartlett,WO
15-05-2022,W 21,Atq -335,Tori Shannon,WO
15-05-2022,W 21,Atq -397,Grace Stone,WO
15-05-2022,W 21,Atq -404,Ana Little,WO
15-05-2022,W 21,Atq -436,Phoenix Brady,WO
15-05-2022,W 21,Atq -441,Loki Lal,WO
15-05-2022,W 21,Atq -366,Peter Pandey,WO
15-05-2022,W 21,Atq -438,Mekhi Singleton,WO
15-05-2022,W 21,Atq -398,Bo Cordova,WO
15-05-2022,W 21,Atq -411,Nevaeh Waller,WO
15-05-2022,W 21,Atq -462,Jarvis Singh,WO
15-05-2022,W 21,Atq -406,Thanos Thakur,WO
15-05-2022,W 21,Atq -362,Kiana Mcmillan,WFO
15-05-2022,W 21,Atq -476,Kane Malone,WFO
15-05-2022,W 21,Atq -455,Aditya Walls,WFO
15-05-2022,W 21,Atq -458,Jessie Carrillo,WFO
15-05-2022,W 21,Atq -400,Chad Macias,WFO
15-05-2022,W 21,Atq -437,Dallas Weeks,WFO
15-05-2022,W 21,Atq -372,Miley Combs,WFO
15-05-2022,W 21,Atq -374,Kaley Fitzpatrick,WFO
15-05-2022,W 21,Atq -470,Jovani Pope,WFO
15-05-2022,W 21,Atq -385,Finnegan Gilbert,WFO
15-05-2022,W 21,Atq -364,Keaton Nixon,WFO
15-05-2022,W 21,Atq -448,Athena Rios,WFO
15-05-2022,W 21,Atq -472,Quincy Mendez,WFO
15-05-2022,W 21,Atq -411,Samuel Murray,WFO
16-05-2022,W 21,Atq -461,Josh Sharp,WFO
16-05-2022,W 21,Atq -453,Nehemiah Diaz,WFO
16-05-2022,W 21,Atq -418,Hillary Kirk,WFO
16-05-2022,W 21,Atq -373,Isiah Small,WFO
16-05-2022,W 21,Atq -418,Marquis Wyatt,WFO
16-05-2022,W 21,Atq -414,Titus Andersen,WFO
16-05-2022,W 21,Atq -403,Will Mahoney,WFO
16-05-2022,W 21,Atq -367,Briley Orr,WFO
16-05-2022,W 21,Atq -484,Demarcus Gordon,WFO
16-05-2022,W 21,Atq -467,Esperanza Irwin,WFO
16-05-2022,W 21,Atq -396,Karma Reeves,WFO
16-05-2022,W 21,Atq -472,Cristofer Bernard,WFO
16-05-2022,W 21,Atq -412,Tucker Austin,WFO
16-05-2022,W 21,Atq -484,Adyson Moyer,WFO
16-05-2022,W 21,Atq -385,Jase Ingram,WFO
16-05-2022,W 21,Atq -456,Adriel Pace,WFO
16-05-2022,W 21,Atq -375,Kenley Marsh,WFO
16-05-2022,W 21,Atq -475,London Kim,WFO
16-05-2022,W 21,Atq -405,Chris Frye,WFO
16-05-2022,W 21,Atq -331,Jonah Hamilton,WFO
16-05-2022,W 21,Atq -348,Weston Horton,WFO
16-05-2022,W 21,Atq -468,Xiomara Ruiz,WFO
16-05-2022,W 21,Atq -368,Macie Callahan,WFO
16-05-2022,W 21,Atq -475,Rey Novak,WFO
16-05-2022,W 21,Atq -375,Hailee Fitzpatrick,WFO
16-05-2022,W 21,Atq -433,Jayce Fuentes,WFO
16-05-2022,W 21,Atq -438,Miles Fields,WFO
16-05-2022,W 21,Atq -349,Trystan Ortega,WFO
16-05-2022,W 21,Atq -459,Iris Woodard,WFO
16-05-2022,W 21,Atq -396,Joel Cruz,WFO
16-05-2022,W 21,Atq -419,Faith Hamilton,WFO
16-05-2022,W 21,Atq -446,April Ayers,WFO
16-05-2022,W 21,Atq -334,Boston Morse,WFO
16-05-2022,W 21,Atq -343,Myla Klein,WFO
16-05-2022,W 21,Atq -335,Madelynn Gray,WFO
16-05-2022,W 21,Atq -440,Mckayla Parker,WFO
16-05-2022,W 21,Atq -405,Sofia Solis,WFO
16-05-2022,W 21,Atq -450,Miya Hampton,WFO
16-05-2022,W 21,Atq -467,Cason David,WFO
16-05-2022,W 21,Atq -443,Lyric Bartlett,WFO
16-05-2022,W 21,Atq -335,Tori Shannon,WFO
16-05-2022,W 21,Atq -397,Grace Stone,WFO
16-05-2022,W 21,Atq -404,Ana Little,WFO
16-05-2022,W 21,Atq -441,Loki Lal,WFO
16-05-2022,W 21,Atq -366,Peter Pandey,WFO
16-05-2022,W 21,Atq -438,Mekhi Singleton,WFO
16-05-2022,W 21,Atq -398,Bo Cordova,WFO
16-05-2022,W 21,Atq -411,Nevaeh Waller,WFO
16-05-2022,W 21,Atq -462,Jarvis Singh,WFO
16-05-2022,W 21,Atq -406,Thanos Thakur,WFO
16-05-2022,W 21,Atq -430,Maximus Mckenzie,WFH
16-05-2022,W 21,Atq -382,Gustavo Ritter,WFH
16-05-2022,W 21,Atq -398,Salvatore Hendrix,WFH
16-05-2022,W 21,Atq -370,Ella Roth,WFH
16-05-2022,W 21,Atq -423,Rodrigo Price,WFH
16-05-2022,W 21,Atq -452,Ayanna Atkins,SL
16-05-2022,W 21,Atq -393,Emma Freeman,PL
16-05-2022,W 21,Atq -421,Rylee Mullins,PL
16-05-2022,W 21,Atq -432,Ryann Guerrero,PL
16-05-2022,W 21,Atq -435,Dean Mclaughlin,PL
16-05-2022,W 21,Atq -419,Kaylah Schultz,PL
16-05-2022,W 21,Atq -362,Kiana Mcmillan,WFO
16-05-2022,W 21,Atq -476,Kane Malone,WFO
16-05-2022,W 21,Atq -455,Aditya Walls,WFO
16-05-2022,W 21,Atq -400,Chad Macias,WFO
16-05-2022,W 21,Atq -437,Dallas Weeks,WFO
16-05-2022,W 21,Atq -372,Miley Combs,WFO
16-05-2022,W 21,Atq -374,Kaley Fitzpatrick,WFO
16-05-2022,W 21,Atq -470,Jovani Pope,WFO
16-05-2022,W 21,Atq -385,Finnegan Gilbert,WFO
16-05-2022,W 21,Atq -364,Keaton Nixon,WFO
16-05-2022,W 21,Atq -448,Athena Rios,WFO
16-05-2022,W 21,Atq -472,Quincy Mendez,WFO
16-05-2022,W 21,Atq -411,Samuel Murray,WFO
17-05-2022,W 21,Atq -376,Dominique Benjamin,WFO
17-05-2022,W 21,Atq -418,Hillary Kirk,WFO
17-05-2022,W 21,Atq -373,Isiah Small,WFO
17-05-2022,W 21,Atq -408,Nick Orozco,WFO
17-05-2022,W 21,Atq -418,Marquis Wyatt,WFO
17-05-2022,W 21,Atq -414,Titus Andersen,WFO
17-05-2022,W 21,Atq -403,Will Mahoney,WFO
17-05-2022,W 21,Atq -393,Emma Freeman,WFO
17-05-2022,W 21,Atq -452,Ayanna Atkins,WFO
17-05-2022,W 21,Atq -432,Ryann Guerrero,WFO
17-05-2022,W 21,Atq -484,Demarcus Gordon,WFO
17-05-2022,W 21,Atq -396,Karma Reeves,WFO
17-05-2022,W 21,Atq -472,Cristofer Bernard,WFO
17-05-2022,W 21,Atq -412,Tucker Austin,WFO
17-05-2022,W 21,Atq -484,Adyson Moyer,WFO
17-05-2022,W 21,Atq -385,Jase Ingram,WFO
17-05-2022,W 21,Atq -456,Adriel Pace,WFO
17-05-2022,W 21,Atq -375,Kenley Marsh,WFO
17-05-2022,W 21,Atq -475,London Kim,WFO
17-05-2022,W 21,Atq -405,Chris Frye,WFO
17-05-2022,W 21,Atq -331,Jonah Hamilton,WFO
17-05-2022,W 21,Atq -348,Weston Horton,WFO
17-05-2022,W 21,Atq -468,Xiomara Ruiz,WFO
17-05-2022,W 21,Atq -368,Macie Callahan,WFO
17-05-2022,W 21,Atq -475,Rey Novak,WFO
17-05-2022,W 21,Atq -375,Hailee Fitzpatrick,WFO
17-05-2022,W 21,Atq -433,Jayce Fuentes,WFO
17-05-2022,W 21,Atq -438,Miles Fields,WFO
17-05-2022,W 21,Atq -349,Trystan Ortega,WFO
17-05-2022,W 21,Atq -459,Iris Woodard,WFO
17-05-2022,W 21,Atq -396,Joel Cruz,WFO
17-05-2022,W 21,Atq -419,Faith Hamilton,WFO
17-05-2022,W 21,Atq -446,April Ayers,WFO
17-05-2022,W 21,Atq -334,Boston Morse,WFO
17-05-2022,W 21,Atq -343,Myla Klein,WFO
17-05-2022,W 21,Atq -335,Madelynn Gray,WFO
17-05-2022,W 21,Atq -440,Mckayla Parker,WFO
17-05-2022,W 21,Atq -405,Sofia Solis,WFO
17-05-2022,W 21,Atq -450,Miya Hampton,WFO
17-05-2022,W 21,Atq -467,Cason David,WFO
17-05-2022,W 21,Atq -443,Lyric Bartlett,WFO
17-05-2022,W 21,Atq -335,Tori Shannon,WFO
17-05-2022,W 21,Atq -397,Grace Stone,WFO
17-05-2022,W 21,Atq -404,Ana Little,WFO
17-05-2022,W 21,Atq -436,Phoenix Brady,WFO
17-05-2022,W 21,Atq -441,Loki Lal,WFO
17-05-2022,W 21,Atq -366,Peter Pandey,WFO
17-05-2022,W 21,Atq -438,Mekhi Singleton,WFO
17-05-2022,W 21,Atq -398,Bo Cordova,WFO
17-05-2022,W 21,Atq -411,Nevaeh Waller,WFO
17-05-2022,W 21,Atq -462,Jarvis Singh,WFO
17-05-2022,W 21,Atq -406,Thanos Thakur,WFO
17-05-2022,W 21,Atq -458,Jessie Carrillo,WFH
17-05-2022,W 21,Atq -430,Maximus Mckenzie,WFH
17-05-2022,W 21,Atq -382,Gustavo Ritter,WFH
17-05-2022,W 21,Atq -398,Salvatore Hendrix,WFH
17-05-2022,W 21,Atq -370,Ella Roth,WFH
17-05-2022,W 21,Atq -423,Rodrigo Price,WFH
17-05-2022,W 21,Atq -367,Briley Orr,ML
17-05-2022,W 21,Atq -421,Rylee Mullins,PL
17-05-2022,W 21,Atq -419,Kaylah Schultz,PL
17-05-2022,W 21,Atq -362,Kiana Mcmillan,WFO
17-05-2022,W 21,Atq -476,Kane Malone,WFO
17-05-2022,W 21,Atq -455,Aditya Walls,WFO
17-05-2022,W 21,Atq -437,Dallas Weeks,WFO
17-05-2022,W 21,Atq -372,Miley Combs,WFO
17-05-2022,W 21,Atq -374,Kaley Fitzpatrick,WFO
17-05-2022,W 21,Atq -470,Jovani Pope,WFO
17-05-2022,W 21,Atq -385,Finnegan Gilbert,WFO
17-05-2022,W 21,Atq -364,Keaton Nixon,WFO
17-05-2022,W 21,Atq -448,Athena Rios,WFO
17-05-2022,W 21,Atq -472,Quincy Mendez,WFO
17-05-2022,W 21,Atq -411,Samuel Murray,WFO
17-05-2022,W 21,Atq -461,Josh Sharp,WFO
17-05-2022,W 21,Atq -453,Nehemiah Diaz,WFO
18-05-2022,W 21,Atq -418,Hillary Kirk,WFO
18-05-2022,W 21,Atq -373,Isiah Small,WFO
18-05-2022,W 21,Atq -408,Nick Orozco,WFO
18-05-2022,W 21,Atq -418,Marquis Wyatt,WFO
18-05-2022,W 21,Atq -414,Titus Andersen,WFO
18-05-2022,W 21,Atq -403,Will Mahoney,WFO
18-05-2022,W 21,Atq -393,Emma Freeman,WFO
18-05-2022,W 21,Atq -367,Briley Orr,WFO
18-05-2022,W 21,Atq -452,Ayanna Atkins,WFO
18-05-2022,W 21,Atq -432,Ryann Guerrero,WFO
18-05-2022,W 21,Atq -484,Demarcus Gordon,WFO
18-05-2022,W 21,Atq -467,Esperanza Irwin,WFO
18-05-2022,W 21,Atq -396,Karma Reeves,WFO
18-05-2022,W 21,Atq -472,Cristofer Bernard,WFO
18-05-2022,W 21,Atq -412,Tucker Austin,WFO
18-05-2022,W 21,Atq -484,Adyson Moyer,WFO
18-05-2022,W 21,Atq -385,Jase Ingram,WFO
18-05-2022,W 21,Atq -456,Adriel Pace,WFO
18-05-2022,W 21,Atq -475,London Kim,WFO
18-05-2022,W 21,Atq -405,Chris Frye,WFO
18-05-2022,W 21,Atq -331,Jonah Hamilton,WFO
18-05-2022,W 21,Atq -348,Weston Horton,WFO
18-05-2022,W 21,Atq -468,Xiomara Ruiz,WFO
18-05-2022,W 21,Atq -368,Macie Callahan,WFO
18-05-2022,W 21,Atq -475,Rey Novak,WFO
18-05-2022,W 21,Atq -375,Hailee Fitzpatrick,WFO
18-05-2022,W 21,Atq -433,Jayce Fuentes,WFO
18-05-2022,W 21,Atq -438,Miles Fields,WFO
18-05-2022,W 21,Atq -349,Trystan Ortega,WFO
18-05-2022,W 21,Atq -459,Iris Woodard,WFO
18-05-2022,W 21,Atq -396,Joel Cruz,WFO
18-05-2022,W 21,Atq -419,Faith Hamilton,WFO
18-05-2022,W 21,Atq -334,Boston Morse,WFO
18-05-2022,W 21,Atq -343,Myla Klein,WFO
18-05-2022,W 21,Atq -335,Madelynn Gray,WFO
18-05-2022,W 21,Atq -440,Mckayla Parker,WFO
18-05-2022,W 21,Atq -450,Miya Hampton,WFO
18-05-2022,W 21,Atq -467,Cason David,WFO
18-05-2022,W 21,Atq -443,Lyric Bartlett,WFO
18-05-2022,W 21,Atq -335,Tori Shannon,WFO
18-05-2022,W 21,Atq -397,Grace Stone,WFO
18-05-2022,W 21,Atq -404,Ana Little,WFO
18-05-2022,W 21,Atq -436,Phoenix Brady,WFO
18-05-2022,W 21,Atq -441,Loki Lal,WFO
18-05-2022,W 21,Atq -366,Peter Pandey,WFO
18-05-2022,W 21,Atq -438,Mekhi Singleton,WFO
18-05-2022,W 21,Atq -398,Bo Cordova,WFO
18-05-2022,W 21,Atq -411,Nevaeh Waller,WFO
18-05-2022,W 21,Atq -462,Jarvis Singh,WFO
18-05-2022,W 21,Atq -406,Thanos Thakur,WFO
18-05-2022,W 21,Atq -458,Jessie Carrillo,WFH
18-05-2022,W 21,Atq -400,Chad Macias,WFH
18-05-2022,W 21,Atq -430,Maximus Mckenzie,WFH
18-05-2022,W 21,Atq -382,Gustavo Ritter,WFH
18-05-2022,W 21,Atq -398,Salvatore Hendrix,WFH
18-05-2022,W 21,Atq -370,Ella Roth,WFH
18-05-2022,W 21,Atq -423,Rodrigo Price,WFH
18-05-2022,W 21,Atq -375,Kenley Marsh,SL
18-05-2022,W 21,Atq -446,April Ayers,SL
18-05-2022,W 21,Atq -421,Rylee Mullins,PL
18-05-2022,W 21,Atq -419,Kaylah Schultz,PL
18-05-2022,W 21,Atq -362,Kiana Mcmillan,WFO
18-05-2022,W 21,Atq -476,Kane Malone,WFO
18-05-2022,W 21,Atq -455,Aditya Walls,WFO
18-05-2022,W 21,Atq -437,Dallas Weeks,WFO
18-05-2022,W 21,Atq -372,Miley Combs,WFO
18-05-2022,W 21,Atq -374,Kaley Fitzpatrick,WFO
18-05-2022,W 21,Atq -470,Jovani Pope,WFO
18-05-2022,W 21,Atq -385,Finnegan Gilbert,WFO
18-05-2022,W 21,Atq -364,Keaton Nixon,WFO
18-05-2022,W 21,Atq -448,Athena Rios,WFO
18-05-2022,W 21,Atq -472,Quincy Mendez,WFO
18-05-2022,W 21,Atq -411,Samuel Murray,WFO
18-05-2022,W 21,Atq -461,Josh Sharp,WFO
18-05-2022,W 21,Atq -453,Nehemiah Diaz,WFO
18-05-2022,W 21,Atq -376,Dominique Benjamin,WFO
19-05-2022,W 21,Atq -418,Hillary Kirk,WFO
19-05-2022,W 21,Atq -373,Isiah Small,WFO
19-05-2022,W 21,Atq -408,Nick Orozco,WFO
19-05-2022,W 21,Atq -418,Marquis Wyatt,WFO
19-05-2022,W 21,Atq -414,Titus Andersen,WFO
19-05-2022,W 21,Atq -403,Will Mahoney,WFO
19-05-2022,W 21,Atq -393,Emma Freeman,WFO
19-05-2022,W 21,Atq -367,Briley Orr,WFO
19-05-2022,W 21,Atq -452,Ayanna Atkins,WFO
19-05-2022,W 21,Atq -432,Ryann Guerrero,WFO
19-05-2022,W 21,Atq -484,Demarcus Gordon,WFO
19-05-2022,W 21,Atq -467,Esperanza Irwin,WFO
19-05-2022,W 21,Atq -396,Karma Reeves,WFO
19-05-2022,W 21,Atq -472,Cristofer Bernard,WFO
19-05-2022,W 21,Atq -412,Tucker Austin,WFO
19-05-2022,W 21,Atq -484,Adyson Moyer,WFO
19-05-2022,W 21,Atq -385,Jase Ingram,WFO
19-05-2022,W 21,Atq -475,London Kim,WFO
19-05-2022,W 21,Atq -331,Jonah Hamilton,WFO
19-05-2022,W 21,Atq -435,Dean Mclaughlin,WFO
19-05-2022,W 21,Atq -348,Weston Horton,WFO
19-05-2022,W 21,Atq -368,Macie Callahan,WFO
19-05-2022,W 21,Atq -475,Rey Novak,WFO
19-05-2022,W 21,Atq -375,Hailee Fitzpatrick,WFO
19-05-2022,W 21,Atq -433,Jayce Fuentes,WFO
19-05-2022,W 21,Atq -438,Miles Fields,WFO
19-05-2022,W 21,Atq -349,Trystan Ortega,WFO
19-05-2022,W 21,Atq -459,Iris Woodard,WFO
19-05-2022,W 21,Atq -396,Joel Cruz,WFO
19-05-2022,W 21,Atq -419,Faith Hamilton,WFO
19-05-2022,W 21,Atq -446,April Ayers,WFO
19-05-2022,W 21,Atq -334,Boston Morse,WFO
19-05-2022,W 21,Atq -343,Myla Klein,WFO
19-05-2022,W 21,Atq -335,Madelynn Gray,WFO
19-05-2022,W 21,Atq -440,Mckayla Parker,WFO
19-05-2022,W 21,Atq -405,Sofia Solis,WFO
19-05-2022,W 21,Atq -450,Miya Hampton,WFO
19-05-2022,W 21,Atq -467,Cason David,WFO
19-05-2022,W 21,Atq -443,Lyric Bartlett,WFO
19-05-2022,W 21,Atq -335,Tori Shannon,WFO
19-05-2022,W 21,Atq -397,Grace Stone,WFO
19-05-2022,W 21,Atq -404,Ana Little,WFO
19-05-2022,W 21,Atq -436,Phoenix Brady,WFO
19-05-2022,W 21,Atq -441,Loki Lal,WFO
19-05-2022,W 21,Atq -366,Peter Pandey,WFO
19-05-2022,W 21,Atq -398,Bo Cordova,WFO
19-05-2022,W 21,Atq -411,Nevaeh Waller,WFO
19-05-2022,W 21,Atq -462,Jarvis Singh,WFO
19-05-2022,W 21,Atq -406,Thanos Thakur,WFO
19-05-2022,W 21,Atq -458,Jessie Carrillo,WFH
19-05-2022,W 21,Atq -400,Chad Macias,WFH
19-05-2022,W 21,Atq -430,Maximus Mckenzie,WFH
19-05-2022,W 21,Atq -382,Gustavo Ritter,WFH
19-05-2022,W 21,Atq -398,Salvatore Hendrix,WFH
19-05-2022,W 21,Atq -456,Adriel Pace,WFH
19-05-2022,W 21,Atq -375,Kenley Marsh,WFH
19-05-2022,W 21,Atq -405,Chris Frye,WFH
19-05-2022,W 21,Atq -370,Ella Roth,WFH
19-05-2022,W 21,Atq -423,Rodrigo Price,WFH
19-05-2022,W 21,Atq -421,Rylee Mullins,PL
19-05-2022,W 21,Atq -468,Xiomara Ruiz,PL
19-05-2022,W 21,Atq -419,Kaylah Schultz,PL
19-05-2022,W 21,Atq -438,Mekhi Singleton,PL
19-05-2022,W 21,Atq -362,Kiana Mcmillan,WFO
19-05-2022,W 21,Atq -476,Kane Malone,WFO
19-05-2022,W 21,Atq -455,Aditya Walls,WFO
19-05-2022,W 21,Atq -437,Dallas Weeks,WFO
19-05-2022,W 21,Atq -372,Miley Combs,WFO
19-05-2022,W 21,Atq -374,Kaley Fitzpatrick,WFO
19-05-2022,W 21,Atq -470,Jovani Pope,WFO
19-05-2022,W 21,Atq -385,Finnegan Gilbert,WFO
19-05-2022,W 21,Atq -364,Keaton Nixon,WFO
19-05-2022,W 21,Atq -472,Quincy Mendez,WFO
19-05-2022,W 21,Atq -411,Samuel Murray,WFO
19-05-2022,W 21,Atq -461,Josh Sharp,WFO
19-05-2022,W 21,Atq -376,Dominique Benjamin,WFO
20-05-2022,W 21,Atq -408,Nick Orozco,WFO
20-05-2022,W 21,Atq -418,Marquis Wyatt,WFO
20-05-2022,W 21,Atq -414,Titus Andersen,WFO
20-05-2022,W 21,Atq -403,Will Mahoney,WFO
20-05-2022,W 21,Atq -393,Emma Freeman,WFO
20-05-2022,W 21,Atq -367,Briley Orr,WFO
20-05-2022,W 21,Atq -452,Ayanna Atkins,WFO
20-05-2022,W 21,Atq -432,Ryann Guerrero,WFO
20-05-2022,W 21,Atq -484,Demarcus Gordon,WFO
20-05-2022,W 21,Atq -467,Esperanza Irwin,WFO
20-05-2022,W 21,Atq -396,Karma Reeves,WFO
20-05-2022,W 21,Atq -472,Cristofer Bernard,WFO
20-05-2022,W 21,Atq -412,Tucker Austin,WFO
20-05-2022,W 21,Atq -484,Adyson Moyer,WFO
20-05-2022,W 21,Atq -385,Jase Ingram,WFO
20-05-2022,W 21,Atq -475,London Kim,WFO
20-05-2022,W 21,Atq -331,Jonah Hamilton,WFO
